sound,mfcc 1,mfcc 2,mfcc 3,mfcc 4,mfcc 5,mfcc 6,mfcc 7,mfcc 8,mfcc 9,mfcc 10,mfcc 11,mfcc 12,chroma_stft,spec_cent,spec_bw,rolloff,zcr,ID
4,-2.7726,-1.0519,-1.8216,-4.2308,1.1251,-0.4104,2.2161,0.8079,1.4999,1.9922,3.1985,3.4337,0.409,5451.9,7600.02,17806.6,0.1021,146
1,-2.7726,-1.4249,-2.0362,0.618,-1.9275,-1.6932,-1.185,-1.6498,0.1798,-4.0137,-1.4523,-0.6704,0.4186,7854.91,7683.11,16396.2,0.2977,147
1,3.6958,4.1635,3.1097,2.2373,1.4343,2.0854,1.3488,2.1707,1.5553,2.2466,1.8834,1.0337,0.4601,4009.44,6400.62,7235.16,0.0511,148
1,-1.5527,-1.8689,-0.5652,-0.4598,0.4772,-0.4664,-0.5183,-0.7017,-0.6857,-0.5498,-1.0919,-0.9811,0.4605,4346.7,6656.14,11924.0,0.0704,149
6,-2.7726,-2.7178,0.2438,0.7915,3.0443,3.0487,3.1601,4.1453,4.8342,6.9782,5.1722,5.2299,0.3862,5204.14,7014.83,16498.5,0.0667,150
2,-2.7726,0.4615,-3.4822,-4.2859,-4.0649,-5.1254,-6.3849,-7.2257,-7.3978,-7.7076,-5.6828,-6.1652,0.3441,5153.04,7305.41,18089.7,0.1042,151
2,-4.7689,-4.6995,-7.5362,-7.1441,-6.526,-5.3694,-6.4927,-3.6005,-7.1602,-7.8941,-5.835,-7.9774,0.2849,4559.02,7196.25,16320.8,0.0839,152
2,-3.6914,-5.5784,-4.6221,-5.5164,-4.3201,-3.7355,-4.2312,-5.051,-3.6677,-3.5654,-5.0263,-4.4266,0.3104,4167.29,6677.61,11082.9,0.0528,153
4,0.5903,1.0616,0.7921,0.7313,-0.0364,0.271,0.7726,0.82,0.3186,0.8774,-0.0458,-0.0506,0.4237,4623.84,7147.6,16109.5,0.1053,154
4,-2.7726,4.8091,-1.5101,-0.6586,-0.0581,0.4843,0.2986,1.4483,2.0502,0.6245,1.4302,1.5408,0.4534,5335.45,7166.81,17443.7,0.1241,155
4,-2.7726,0.3888,0.6153,-5.5329,-4.1523,-2.5744,-2.253,-1.4103,-2.8243,-2.9975,-3.4539,-2.7051,0.3807,4777.64,6887.21,16332.9,0.0725,156
4,-2.7726,-0.5677,-2.1431,-2.5616,-1.4132,-3.333,-1.9789,-3.9301,-2.2181,-3.6917,-3.558,-4.7665,0.3449,4721.18,6797.02,16128.4,0.0654,157
4,-2.7726,-0.8931,-4.8675,-4.6091,-5.5358,-5.5226,-5.7835,-4.8273,-4.5019,-4.2115,-3.3996,-3.0629,0.3646,5109.75,7124.92,17250.8,0.1042,158
4,-2.7726,-2.4,2.5769,-1.9193,-2.2442,-1.1107,-1.959,-1.6697,-1.4545,-1.6756,-1.0703,-0.4603,0.3563,4288.59,6686.26,14922.5,0.1098,159
4,-2.7726,-0.3289,3.7705,0.1689,-0.6954,0.3404,-0.3891,-0.3262,-0.91,-1.3681,-0.7212,-1.1388,0.35,5714.51,7565.31,18895.4,0.1899,160
4,-2.7726,0.8014,2.0078,-2.4257,0.1519,1.3309,1.0944,2.7438,2.2349,2.7374,2.9407,1.9757,0.3454,3799.41,6059.48,9523.06,0.0288,161
4,-2.7726,-2.1039,5.4049,5.3787,3.771,3.2002,3.2901,4.2516,4.5887,6.8254,5.3698,4.1197,0.4323,4826.19,7141.57,17445.9,0.1164,162
0,-2.7726,-0.289,-2.1333,-6.1935,-5.6791,-3.6823,-1.2445,0.8547,2.5007,2.267,3.7429,2.9489,0.4999,8920.54,8734.78,20222.4,0.3102,163
0,-2.7726,-6.0743,-1.1745,-8.636,-2.0763,-0.6181,-1.4913,-0.0474,-2.3728,-2.634,-1.4808,-1.2475,0.4455,10217.0,8517.15,20124.1,0.4124,164
0,-4.4151,-3.4076,-2.5591,-5.061,-4.7362,-6.3201,-5.7455,-6.7533,-7.4133,-4.0669,-2.2306,-1.9777,0.4202,9597.25,9173.16,21418.4,0.3655,165
0,-7.2294,-3.601,-7.6673,-9.0612,-8.6802,-8.7645,-6.8404,-7.7616,-5.4361,-9.0698,-5.0121,-4.7009,0.5659,8193.44,8804.31,21251.9,0.3506,166
0,-2.7726,-5.2327,-4.1735,-3.4199,-5.0421,-4.1082,-6.5689,-9.2859,-6.9901,-7.7557,-7.6792,-5.3555,0.4696,7389.74,7804.78,19238.6,0.226,167
0,-2.7726,-5.4737,-2.8355,-5.2949,-3.1975,-6.7223,-6.0564,-6.0945,-6.143,-4.4797,-5.095,-4.9186,0.545,8267.86,8110.42,19497.0,0.2491,168
0,-2.7726,0.4968,1.3367,1.8749,1.2952,2.5772,2.8274,2.5219,2.9335,3.0413,5.4841,4.1842,0.516,8351.58,9120.48,20468.7,0.4024,169
6,-2.7726,-0.1613,4.9207,9.6941,10.7158,8.7968,9.4046,9.6752,9.077,12.1122,11.2832,12.8734,0.4851,2976.86,5976.54,5207.0,0.0208,170
6,-2.7726,1.6041,7.1726,11.7058,12.2032,10.6013,11.0993,12.5721,10.298,9.3038,7.9636,7.6222,0.5266,2467.64,5337.68,4006.97,0.0161,171
2,-2.7726,1.2633,-6.0317,-1.3403,-1.155,-4.8226,-4.8023,-2.982,-3.2206,-5.6189,-5.0052,-5.0702,0.3893,6141.19,7493.52,17957.3,0.1929,172
2,-2.7726,-4.1256,-2.6291,-5.2602,-8.3536,-7.2715,-8.1544,-9.6192,-11.1388,-13.1542,-12.1476,-12.0678,0.2416,4229.33,6281.07,12158.2,0.0363,173
2,-2.7726,-4.4589,-1.8822,-5.7902,-9.9639,-8.9821,-7.7811,-9.4542,-14.4131,-13.9722,-13.1014,-10.055,0.2493,4777.72,6652.89,14770.4,0.0506,174
6,-2.7726,0.1527,4.3799,4.3182,5.4542,4.2088,1.3008,1.4332,3.4996,0.2606,2.153,-3.7583,0.386,6393.88,8151.84,19906.1,0.0688,175
1,-5.4049,-5.958,-11.2988,-6.4243,-4.452,-6.2354,-6.7325,-3.6739,-5.1666,-6.7377,-5.026,-11.8668,0.1949,4376.1,6919.1,14712.6,0.043,176
6,-2.7726,3.2797,2.6212,0.9863,1.2688,1.5077,-2.4051,-4.147,-3.567,-4.252,-4.0294,1.3725,0.3838,5567.32,7502.7,18044.8,0.0773,177
1,-2.7726,-2.9863,-1.8935,-5.7258,-6.6588,-5.1387,-5.6598,-6.3441,-4.1732,-5.1747,-7.2714,-5.8073,0.2524,4666.32,6475.71,14732.7,0.0566,178
1,-2.7726,-0.7165,-0.5939,-2.9657,-2.9909,-4.7829,-4.5381,-8.7276,-5.583,-7.9533,-5.3865,-4.2002,0.3097,4632.69,6531.41,14822.9,0.0853,179
1,-2.7726,-2.1078,-6.8289,-7.6398,-6.8665,-10.0009,-14.6413,-9.0495,-18.9661,-14.6068,-10.82,-14.588,0.28,4667.29,6311.12,15210.5,0.0573,180
1,-2.7726,-1.0867,-6.0631,-4.9409,-3.8876,-8.4461,-9.5006,-9.3095,-6.2567,-8.2734,-7.5432,-4.9654,0.2431,4518.56,6403.73,14136.5,0.0724,181
1,-4.312,-3.7693,-6.9286,-5.4936,-3.7493,-6.4805,-7.6896,-8.541,-3.6864,-4.4966,-4.2779,-2.7531,0.2841,4712.04,6958.86,15800.0,0.08,182
1,-2.5434,-4.6772,-10.0504,-10.8719,-10.5788,-10.2968,-8.4849,-12.3697,-12.6942,-10.746,-8.1575,-5.6294,0.2496,4034.56,6811.26,11026.3,0.0531,183
1,-2.7726,-1.0915,-7.561,-4.9982,-5.1045,-8.2524,-7.5272,-8.9994,-8.0812,-13.5425,-11.5986,-7.5772,0.2532,3843.3,6415.72,11095.0,0.0724,184
0,-2.7726,-1.2579,-6.3456,-6.3492,-5.8051,-5.9526,-4.5209,-1.9276,-3.1942,-4.002,-8.4532,-4.08,0.3348,9934.53,9125.61,20239.9,0.3584,185
3,-2.7726,-2.7726,-3.4644,3.4815,1.857,2.499,2.8055,0.999,1.8737,2.5041,4.0205,3.5712,0.3664,5105.8,6087.37,15486.0,0.1406,186
2,-2.1798,-3.011,0.6493,0.5725,1.6403,0.3443,0.9323,0.2902,0.2847,0.2698,-0.3784,1.1435,0.4433,5437.5,7374.26,17910.2,0.1296,187
2,-2.7726,1.913,5.0169,4.4873,4.5879,4.2402,2.7929,1.5264,2.3287,3.077,4.7509,4.2209,0.4571,6372.99,7996.0,17623.6,0.1109,188
2,-2.7726,-0.093,-3.0807,-1.1428,-0.8652,-0.2763,-0.9928,0.5203,-0.5681,-0.2439,-1.1877,-0.5217,0.3405,4267.16,6621.36,14349.2,0.0558,189
2,-2.7726,1.9527,2.2985,0.5666,1.1348,1.2064,1.2937,1.15,1.8264,1.182,1.1711,0.7297,0.4882,4005.89,6522.49,11303.6,0.0462,190
2,-2.7726,2.8289,0.0718,3.9962,3.4332,3.1071,0.6803,1.2134,1.0537,2.4351,3.3685,2.7685,0.513,4510.44,6831.35,16013.5,0.0508,191
0,-4.9645,-4.3698,-4.3302,-3.0064,-1.2855,-2.2056,-2.1951,-2.6821,-2.9678,-2.3951,-0.5927,-1.7975,0.3266,10304.4,9561.64,21574.9,0.3914,192
0,1.4764,3.3221,2.1326,1.9269,1.5282,1.9989,2.0419,1.7864,1.5638,2.6468,2.0134,1.3684,0.444,9850.91,9586.92,21640.9,0.397,193
0,-4.1675,-5.7954,-5.8756,-3.9912,-1.8413,-3.2313,-2.7789,-5.9951,-7.3703,-3.4809,-4.0292,-4.1989,0.4449,10805.0,9314.13,21469.9,0.459,194
0,-2.7726,-2.7726,0.8399,-5.6722,-3.4777,-4.4225,-4.6238,-7.663,-8.315,-5.9183,-4.5383,-2.8162,0.4028,9079.34,7729.54,17951.5,0.3492,195
0,-2.7726,-5.1782,-3.3114,-0.5187,-1.0446,-1.7557,-3.2607,-4.4933,-3.033,-3.7149,-2.9093,-2.2568,0.3664,10442.7,8722.96,20109.3,0.4255,196
8,-1.3588,-2.7796,-4.4798,-3.3119,-4.5255,-4.6459,-6.1802,-4.1531,-3.4617,-5.2615,-5.4353,-4.9305,0.3046,9101.32,8079.42,20109.3,0.2755,197
4,-2.7726,0.0996,-0.4455,-5.6046,-4.4462,-4.3391,-6.1978,-4.0709,-5.3096,-9.7003,-7.1477,-6.5652,0.2767,4348.41,6405.96,12685.7,0.0453,198
4,-2.7726,-0.0432,-5.9406,-6.699,-5.7917,-6.9647,-12.023,-7.2081,-7.8363,-6.016,-10.3571,-11.2552,0.2399,4699.07,6661.8,15166.1,0.0539,199
4,-2.7726,-0.7481,-3.7902,-5.5021,-7.3172,-10.5589,-5.5471,-6.3294,-10.7025,-9.9317,-5.1684,-7.8422,0.2605,4376.76,6605.56,14960.2,0.0377,200
1,-8.914,-7.173,-8.7818,-8.2668,-5.5632,-8.2913,-11.3201,-9.1891,-8.8504,-5.9232,-8.9962,-8.3831,0.2518,4937.16,7265.99,16384.1,0.0924,201
2,-8.3226,-10.4885,-11.4741,-12.4892,-14.0384,-15.5666,-8.5382,-10.689,-10.8737,-9.5087,-11.7166,-12.5265,0.196,3872.97,6307.92,9397.9,0.0364,202
2,-2.7726,-1.5431,-1.6006,-5.4062,-9.2184,-12.6263,-13.2254,-10.0214,-9.1752,-7.5058,-12.0539,-10.9581,0.2304,4307.75,6548.54,13656.1,0.0422,203
0,-2.7726,-0.1703,1.8805,2.0582,0.3933,-0.6111,-1.9358,-5.9473,-2.6242,-2.7836,-4.1465,-4.278,0.3642,9425.13,8694.95,19837.5,0.3501,204
2,-2.7726,-1.2983,-2.4176,-1.8225,-0.4997,1.2801,2.1705,1.8506,-0.5097,-0.2913,-0.1371,0.319,0.4877,6225.0,7524.77,15503.9,0.1192,205
2,2.0291,1.9209,1.2569,1.7546,0.9613,2.5325,2.4099,3.6104,3.479,3.1391,1.6006,2.8319,0.4345,5606.64,7585.7,15377.4,0.0989,206
1,-2.7271,-2.0424,-1.3305,-2.682,-2.0395,-3.0111,-5.3019,-1.0589,0.7536,1.2204,-2.4837,-0.6257,0.482,8338.42,8819.68,18775.6,0.3831,207
1,-2.7726,-0.5344,-1.5562,-3.8913,-4.3309,-2.41,-0.8819,-0.2619,-1.6503,-0.9789,-1.932,-1.3493,0.3492,4563.1,6301.98,14464.9,0.0771,208
1,-2.7726,-3.2624,-2.07,-3.9293,-3.0593,-3.104,-0.8313,-1.4221,-1.2171,0.0673,0.362,-0.6473,0.3714,4133.35,6104.83,9139.5,0.0434,209
1,-2.7726,-3.1653,-0.6352,-2.7086,-1.6929,-1.2301,0.1041,-0.0188,-0.634,0.6703,-0.3038,-0.7671,0.4247,3520.5,5759.38,6680.68,0.028,210
1,-2.7726,-4.0243,-0.5683,-6.1755,-2.3202,-3.3769,-2.4701,-1.0279,-1.9906,-4.7736,-4.2465,-2.7409,0.344,4455.67,6672.6,15444.7,0.0642,211
1,-5.1958,-3.1326,-3.115,-2.0197,-2.7202,-2.7633,-1.7627,-1.4729,-2.6843,-2.4644,-2.4093,-2.1171,0.3321,5455.65,7710.72,18805.2,0.1047,212
1,-6.3815,-6.1153,-5.4704,-3.8945,-2.5223,-0.6827,-1.9856,-1.3464,-1.4427,-0.4377,-2.5226,-2.0,0.402,5126.98,7412.18,17809.3,0.083,213
1,0.4455,-1.4401,-1.5302,-1.6082,0.5638,-2.1088,-1.4321,-1.9353,-0.1698,-1.4538,-1.0358,-1.4419,0.4552,5269.03,7419.11,18277.7,0.1024,214
1,-2.7726,-2.1233,4.6006,3.2577,4.1917,2.9012,3.0085,1.7928,2.9417,2.1624,1.7922,2.0561,0.3862,5105.42,7099.86,17482.3,0.0823,215
1,-2.7726,0.4714,1.464,3.0876,2.5301,-0.1335,0.5371,-0.6614,-0.9062,-0.0617,0.5243,1.3994,0.4481,5356.55,7192.38,17757.7,0.1152,216
0,-2.7726,-6.991,-0.8143,-2.4942,-2.619,-5.4599,-3.3389,-4.2663,-4.7945,-4.0424,-5.3851,-3.0121,0.3634,9757.32,8675.88,20060.9,0.3398,217
0,-0.8577,-1.1863,-1.3855,-3.1818,-2.7315,-2.1058,-2.8443,-4.7526,-7.6951,-5.3123,-4.0635,-3.9263,0.4453,9388.36,9037.24,21138.9,0.3824,218
0,-3.6235,-3.6834,-4.0066,-3.7962,-5.8765,-8.5717,-8.4851,-10.6678,-7.0561,-4.3529,-7.2043,-8.4134,0.433,7564.8,8679.46,20774.2,0.2699,219
0,-2.7726,-5.6607,0.7333,1.3318,0.9884,0.1917,-0.2459,-1.8122,0.1313,-0.3788,-0.4717,-0.0993,0.5104,7763.54,8024.47,19234.5,0.2442,220
0,-2.7726,-4.5009,-2.9886,-1.4686,0.4514,0.6947,0.3345,-2.9439,-2.4193,-3.9573,-4.2262,-3.1876,0.5297,7402.92,8119.95,19694.8,0.2724,221
0,-2.7726,-7.1915,-2.1427,-3.4032,-3.9887,-3.2833,-4.8725,-3.2988,-1.8696,-3.265,-5.5172,-5.7565,0.4839,7206.48,7991.94,19514.5,0.2441,222
0,-2.7726,-0.3077,5.1016,2.6493,3.9023,4.0833,3.0548,1.9455,2.5954,2.4851,3.2477,2.6866,0.5658,7986.19,8758.58,19896.7,0.2292,223
4,4.0123,6.5038,6.8068,7.187,7.1262,6.9531,7.8605,7.9378,7.7418,7.7207,6.2924,6.3818,0.4974,3061.4,6149.95,5590.56,0.0385,224
4,-3.7531,-2.3804,-1.8812,-1.0826,-0.911,-0.0622,2.0065,1.4752,2.4159,0.7784,1.4582,1.7579,0.3742,4611.62,7209.2,13208.8,0.0685,225
4,-2.7726,0.7895,0.7483,2.2558,1.5464,0.8415,0.4777,0.3224,-0.7549,-0.4973,-0.3808,-2.9757,0.3986,4812.84,6870.68,14489.2,0.0572,226
4,-2.7726,1.5798,-2.2397,-6.3065,-4.7851,-2.9192,-1.7543,-2.4512,-1.7137,-1.279,-2.6067,-2.5467,0.3659,5199.6,7205.75,16954.7,0.0689,227
0,-2.7726,-2.7726,-0.059,3.0959,5.5812,5.1954,3.8173,1.2164,3.7767,4.0082,3.2571,0.2095,0.4019,9510.84,8374.8,18945.2,0.3488,228
3,0.4341,2.0874,0.3382,1.7456,3.2018,2.3419,6.6345,3.0531,1.3722,2.5487,4.9189,7.9518,0.5083,6342.67,6827.49,17249.4,0.1152,229
3,5.4866,7.2353,7.4149,7.22,7.1912,6.9892,6.2094,5.8963,5.3445,5.3715,4.5269,4.8523,0.4409,4287.05,7049.18,14683.0,0.0372,230
1,-2.7726,1.358,7.227,6.3073,9.4729,7.689,5.9779,3.2581,-0.0371,-1.972,-2.7951,-2.8389,0.4234,3353.33,6111.4,7016.24,0.0232,231
1,-2.7726,0.4086,-3.1277,0.2379,-0.9096,-0.5712,-0.8017,-1.5563,-1.1451,-0.3871,-0.5466,-1.1779,0.3407,3528.99,5817.78,6668.56,0.0343,232
1,-2.7726,-0.0335,0.272,0.0545,0.214,-0.9164,-1.3721,-2.9957,-3.1551,-4.2355,-2.0608,-4.5485,0.3389,4717.04,6835.89,15483.7,0.0518,233
1,-2.1611,-3.4375,-2.2228,-3.2658,-2.456,-2.7326,-2.076,-2.2285,-1.0673,-0.9381,-0.4729,0.8815,0.3495,5262.0,7588.72,18143.1,0.0974,234
0,2.4649,1.8724,1.7091,0.3542,-2.9025,-6.4121,-4.0882,-1.3893,-0.8914,-0.2212,-0.5137,-2.7178,0.3933,10563.3,9586.54,21627.4,0.457,235
0,0.4788,-0.7008,-0.8724,-1.35,-2.3918,-4.0345,-4.7019,-2.7743,0.1344,1.0083,2.2069,2.211,0.4538,10603.9,9591.76,21549.4,0.4176,236
0,-3.6185,-4.4927,-3.1095,-2.3499,-1.8509,2.5649,2.6102,3.0831,-0.0608,1.1073,3.3971,4.9388,0.3988,10864.1,9618.62,21670.5,0.4806,237
1,-2.7726,0.5718,1.1742,2.5764,0.903,-0.0568,-1.4335,-1.1747,-2.3909,-2.6297,-2.3154,-2.1307,0.4316,4401.0,7163.56,17320.8,0.0981,238
1,-2.7726,-1.0389,-3.1804,-0.9322,-1.9638,-2.7954,-1.2446,-1.7319,-5.1916,-5.6939,-5.2958,-4.9709,0.3558,4601.71,7029.99,16561.7,0.1098,239
1,-2.7726,-1.0288,1.162,-6.204,-4.0592,-6.1599,-3.6152,-4.8854,-7.5573,-8.1991,-2.2884,-2.7374,0.3623,5092.34,7007.76,17031.0,0.0899,240
0,-2.7726,0.0794,1.6752,1.9692,2.3215,1.2342,-0.0377,-0.287,-0.8335,-0.6747,-2.4969,-2.0145,0.4432,9539.85,9040.58,20182.0,0.3479,241
4,-2.7726,-2.7726,-2.5658,-4.1261,-2.4854,0.3734,0.4754,1.3902,1.0696,0.8657,1.1607,-0.6331,0.4264,5196.19,6829.51,17044.9,0.1153,242
4,-3.9902,-4.2805,-5.2529,-4.6565,-2.7391,-3.6461,-3.8588,-3.0133,-2.7679,-0.1435,-1.1864,0.6436,0.3615,6094.98,8014.71,19776.9,0.1355,243
3,-2.7726,3.2018,4.1552,8.1513,6.2716,4.9488,3.3939,1.9057,1.3165,0.3722,0.3073,-0.0725,0.4614,4433.82,6536.42,11415.3,0.0213,244
3,-2.7726,0.2234,4.5547,4.6556,5.7612,5.5194,6.9113,6.0563,6.3181,6.5706,5.079,6.1471,0.3799,4162.52,6172.04,12183.8,0.0268,245
3,-2.7726,-0.8939,3.2716,1.2068,2.2226,1.6802,4.5572,5.1026,4.3398,4.438,5.7637,6.831,0.4318,6093.89,7630.69,18685.4,0.1401,246
3,5.9579,6.0309,6.6086,5.013,5.2114,6.3747,5.3596,6.5821,6.1429,7.3793,4.2809,3.3452,0.4461,5853.28,7653.53,19129.6,0.1022,247
0,-2.7726,-2.532,2.3571,-2.6781,-0.6208,-2.4539,-1.3688,2.3135,2.6277,4.6986,4.2897,3.7014,0.4503,9530.52,8579.67,19801.1,0.2344,248
0,-0.1656,-0.0671,1.5676,1.9486,0.5977,-1.037,-2.974,-0.4771,2.3153,1.9489,2.2308,0.5485,0.4354,9038.52,9096.79,21094.5,0.3519,249
0,1.6197,-0.207,1.7137,0.4142,2.2429,2.1646,3.5848,4.51,2.8529,1.3372,6.6928,8.0637,0.4326,10056.7,9551.01,21659.7,0.3731,250
6,-2.7726,3.9666,4.5058,8.441,7.6658,7.5998,10.9522,12.971,12.5373,11.577,13.7219,9.0364,0.4999,4187.51,6815.83,11385.7,0.0466,251
3,-2.7726,4.7038,3.5684,8.5631,10.3295,11.0559,10.9243,11.6102,10.5653,10.2872,9.3142,10.0223,0.4388,4235.19,6397.66,12260.5,0.0293,252
6,0.262,-2.1234,1.0301,2.1587,2.5909,2.022,3.99,2.9532,4.9163,3.6878,4.3965,4.5858,0.3298,5912.49,8194.09,19241.3,0.0691,253
6,3.7539,3.097,2.6558,5.0042,4.2666,6.0399,4.6831,6.4894,4.8871,6.5992,5.121,6.8755,0.3536,5369.61,8004.83,19257.4,0.074,254
6,-2.7726,1.8379,6.799,5.7691,6.0314,7.6108,6.7144,7.3425,6.1157,8.1221,5.8629,7.2206,0.4057,4236.45,7045.21,15398.9,0.0373,255
6,-2.7726,2.0684,0.211,-1.552,-1.6685,0.0236,1.7218,-0.4054,-0.5375,-0.6999,-2.6633,-5.615,0.3953,3907.77,6498.74,11967.1,0.0233,256
1,-2.7726,-4.1247,-6.4297,-8.6639,-7.3225,-11.4905,-12.0593,-10.8132,-11.6823,-15.425,-13.136,-9.1665,0.2891,4084.04,6336.83,10843.3,0.0561,257
1,-2.7726,-2.1846,-7.3428,-5.859,-5.5899,-10.3129,-5.7424,-9.4897,-10.1542,-7.7509,-9.3497,-5.4382,0.2937,3884.05,6158.77,9812.41,0.0603,258
1,0.5678,0.252,-1.8359,-0.9654,-0.3429,-2.2065,-2.7799,-3.8415,-4.8485,-5.7835,-4.9482,-1.2644,0.3864,7577.47,8032.41,19172.6,0.2531,259
1,-6.344,-7.3925,-8.3064,-5.3238,-6.3766,-7.2863,-5.5774,-5.1125,-12.4181,-3.8968,-12.7449,-10.1863,0.2112,6169.82,7791.11,19379.9,0.1055,260
0,-2.7726,-1.6131,-2.2411,-1.4151,-2.1027,-2.5894,-3.8438,-4.3041,-5.3144,-6.322,-5.6904,-4.9643,0.3151,9910.8,8949.89,20200.8,0.3447,261
1,-2.7726,-2.7726,-0.8581,-2.2052,-4.0962,-3.2993,-3.4449,-2.8611,0.2825,-2.3934,-2.9444,-2.4244,0.3533,4902.66,6734.75,12010.1,0.1205,262
1,-4.8217,-3.0202,-3.9063,-2.9401,-2.2689,-2.3458,-1.8398,-2.1874,-0.813,-0.332,-1.7392,-2.5318,0.4283,4431.1,7416.39,15211.9,0.1308,263
4,-2.7726,2.3645,-0.6339,-2.6267,-2.7838,-0.6957,-1.4407,-1.1083,-0.1262,-0.2309,0.1536,-0.5876,0.3696,4973.15,7431.02,17774.3,0.0717,264
4,-2.7726,2.5708,0.8199,1.899,1.7021,1.2247,0.9372,1.044,0.1637,0.847,0.7195,-0.0761,0.4134,3611.95,6423.03,7707.54,0.0281,265
4,-2.7726,1.3139,-2.5846,-1.1776,-2.6327,-0.5284,-0.6124,-0.3206,0.2706,0.0266,0.3216,-0.1743,0.3403,3584.43,6360.88,7875.77,0.0329,266
6,8.8014,9.7092,9.5342,8.1107,7.904,7.2456,7.4071,8.33,9.4785,9.6283,8.7557,8.5964,0.422,3079.24,6463.52,5692.84,0.0153,267
6,8.9569,9.5473,8.0575,7.8272,7.3833,8.3032,7.2572,7.4472,7.4182,7.2232,7.0422,6.686,0.3994,2990.07,6345.95,5460.01,0.0258,268
2,-2.7726,1.7628,3.4346,6.0896,4.6274,3.3637,0.793,0.3988,-1.0979,-0.4788,-1.8541,-0.7254,0.4072,4155.39,6604.79,12979.1,0.0594,269
2,-2.7726,0.6495,-2.065,-0.572,1.3483,0.2182,0.8735,-0.773,-0.7807,-0.7896,-0.3139,-0.5625,0.3808,4143.98,6299.61,12088.2,0.0522,270
2,-2.7726,2.3245,4.8809,1.8419,2.445,3.718,3.2324,4.0056,2.8088,3.6765,2.8031,2.7067,0.4772,4342.22,6407.02,13316.5,0.0516,271
2,-2.7726,-4.397,3.5848,1.5143,4.2262,4.4667,4.0465,3.6908,4.4154,4.6448,4.2009,3.2443,0.4827,4586.25,6702.01,15170.1,0.0758,272
2,-2.7726,-1.0777,0.7241,0.2573,0.2613,0.2602,-0.5885,0.3786,-0.2125,0.9202,-1.1278,-3.4225,0.4441,7092.06,8199.09,19981.5,0.2715,273
0,-2.7726,1.4856,5.3027,4.1844,4.8413,5.094,4.7364,2.5795,2.0183,2.0215,0.1889,2.0921,0.3804,10168.8,9129.54,20375.8,0.3692,274
0,1.212,-1.0693,-0.5304,-0.5646,-0.5641,-0.4046,0.903,-0.5233,-0.5916,-0.9565,2.3786,2.1688,0.4638,9105.06,9238.0,21366.3,0.3495,275
0,-3.1628,-3.5117,0.6817,3.2371,3.6489,3.8988,4.1369,3.4921,1.6718,1.2885,1.0885,1.6598,0.601,7683.02,8594.04,21099.0,0.2846,276
0,-2.7726,-0.5559,5.0366,2.2001,3.3691,1.9109,2.8877,2.072,2.0251,1.0529,0.6571,0.5063,0.5527,7943.19,8036.25,19583.1,0.3242,277
0,-2.7726,-2.7726,-1.5945,-3.5948,-2.9413,-1.0475,1.0607,0.4323,-1.0901,-3.4159,-1.7801,2.1765,0.4793,8732.67,8437.27,18908.8,0.2964,278
0,-2.7726,-1.3007,1.9806,6.1065,6.0254,5.7394,4.709,1.9284,3.5775,3.8178,1.8517,-0.0379,0.5283,8562.41,9008.04,20242.6,0.2355,279
1,-4.4799,-7.0075,-5.2745,-5.732,-4.5603,-4.6897,-6.1786,-4.2609,-7.2764,-2.1062,-6.639,-4.3116,0.3205,4270.81,7032.08,12197.2,0.1027,280
1,-5.1472,-1.612,-1.8687,-6.7267,-6.0644,-7.8852,-4.0133,-2.247,-7.4266,-5.5155,-6.6537,-4.4972,0.2241,3926.77,7001.12,12008.3,0.0533,281
1,-2.7726,0.115,-3.5707,-3.0269,-5.0128,-1.8701,-2.977,-5.0607,-4.8707,-2.9172,-3.1778,-5.2979,0.3055,4096.87,6705.13,14747.6,0.0618,282
7,-2.7726,-0.1319,2.0443,5.794,1.8889,1.1054,0.6598,-0.0687,1.6444,1.821,1.9216,0.9908,0.3256,6321.24,6075.35,16957.4,0.1457,283
3,1.2122,0.5188,0.3165,0.1443,0.8109,0.7835,1.2368,-0.6125,-0.3447,2.2382,2.9313,5.0631,0.5091,6261.05,6855.46,18344.9,0.1347,284
4,-1.6653,-2.9667,-3.3987,-2.7918,-2.9053,-3.7078,-2.3226,-2.1845,-3.4386,-3.8196,-2.5807,-1.9878,0.3155,3900.68,6754.53,12013.7,0.0419,285
4,-2.7094,-3.9153,-2.6874,-2.2106,-2.9128,-3.73,-5.077,-3.7069,-4.1233,-3.7518,-3.2159,-2.072,0.3101,4043.06,6896.07,11380.3,0.0534,286
4,-2.063,-2.3687,-2.5779,-3.9059,-4.8246,-2.1051,-1.4199,-3.5163,-2.4416,-1.3771,-0.4296,-1.7642,0.3213,5134.5,7538.16,18517.2,0.0771,287
0,-2.7726,-0.2995,-0.3481,-0.2412,2.3481,0.9925,2.8987,0.2986,-0.135,-0.1493,-0.2612,-0.4388,0.531,9582.5,8234.1,19361.9,0.2939,288
4,-2.7726,-2.7726,-2.5233,-1.9478,-0.1845,-0.1614,1.3542,1.5974,2.5526,0.5796,-0.989,-0.6434,0.3318,4370.93,6052.16,10688.5,0.0712,289
4,0.1572,0.3662,-0.2405,-0.3271,-1.2376,-1.3733,-1.3362,-0.6294,-0.304,-0.1568,0.6044,1.1445,0.3347,3377.77,6672.2,8986.08,0.0266,290
